text_unit_id,review_id,store_key,store_name,rating,rated_at,sentiment,aspect_scores,source,feedback,chunk_text,chunk_index,n_chunks
tu_108180174b27fc7a,108180174b27fc7a,94161,Bánh Cuốn Nóng & Gà Ác Tần - Minh Khai,4.7,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt","Tên quán: Bánh Cuốn Nóng & Gà Ác Tần - Minh Khai
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",0,1
tu_c6ba2bab4389fd23,c6ba2bab4389fd23,94161,Bánh Cuốn Nóng & Gà Ác Tần - Minh Khai,4.7,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: Bánh Cuốn Nóng & Gà Ác Tần - Minh Khai
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_a1e04e46c162547c,a1e04e46c162547c,94161,Bánh Cuốn Nóng & Gà Ác Tần - Minh Khai,4.7,,neutral,{},befood_comment,Đáng đồng tiền,"Tên quán: Bánh Cuốn Nóng & Gà Ác Tần - Minh Khai
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền",0,1
tu_d2c3670085f4ff00,d2c3670085f4ff00,94161,Bánh Cuốn Nóng & Gà Ác Tần - Minh Khai,4.7,,neutral,{},befood_comment,Không đảm bảo vệ sinh,"Tên quán: Bánh Cuốn Nóng & Gà Ác Tần - Minh Khai
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Không đảm bảo vệ sinh",0,1
tu_ed697290ea2a7085,ed697290ea2a7085,28837,Gà Tần Huyền Anh - Phở Xào & Cơm Rang - Quỳnh Mai,4.7,,neutral,{},befood_comment,"Đáng đồng tiền, Ngon xỉu","Tên quán: Gà Tần Huyền Anh - Phở Xào & Cơm Rang - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền, Ngon xỉu",0,1
tu_b2e2e3f598d35aae,b2e2e3f598d35aae,28837,Gà Tần Huyền Anh - Phở Xào & Cơm Rang - Quỳnh Mai,4.7,,neutral,{},befood_comment,Sạch sẽ,"Tên quán: Gà Tần Huyền Anh - Phở Xào & Cơm Rang - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ",0,1
tu_5bf5f62cf749dd3b,5bf5f62cf749dd3b,28837,Gà Tần Huyền Anh - Phở Xào & Cơm Rang - Quỳnh Mai,4.7,,neutral,{},befood_comment,"Đáng đồng tiền, Đóng gói tốt, Sạch sẽ, Ngon xỉu","Tên quán: Gà Tần Huyền Anh - Phở Xào & Cơm Rang - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền, Đóng gói tốt, Sạch sẽ, Ngon xỉu",0,1
tu_7f79d6b012d4205b,7f79d6b012d4205b,28837,Gà Tần Huyền Anh - Phở Xào & Cơm Rang - Quỳnh Mai,4.7,,neutral,{},befood_comment,"Óc hầm lá ngải quá mặn, cháo tim dai và lá thơm nên để bên ngoài lúc ăn khách tự cho vào sau, Không hợp khẩu vị","Tên quán: Gà Tần Huyền Anh - Phở Xào & Cơm Rang - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Óc hầm lá ngải quá mặn, cháo tim dai và lá thơm nên để bên ngoài lúc ăn khách tự cho vào sau, Không hợp khẩu vị",0,1
tu_9683b9776379a0e9,9683b9776379a0e9,28837,Gà Tần Huyền Anh - Phở Xào & Cơm Rang - Quỳnh Mai,4.7,,neutral,{},befood_comment,"nấu thế này thực sự khó ăn!, Không hợp khẩu vị","Tên quán: Gà Tần Huyền Anh - Phở Xào & Cơm Rang - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: nấu thế này thực sự khó ăn!, Không hợp khẩu vị",0,1
tu_e6c19832c1bd3767,e6c19832c1bd3767,117760,OK Cơm Gà - Trương Định,4.7,,neutral,{},befood_comment,Không hợp khẩu vị,"Tên quán: OK Cơm Gà - Trương Định
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Không hợp khẩu vị",0,1
tu_78cf6b2b913bc687,78cf6b2b913bc687,33188,Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai,4.5,,neutral,{},befood_comment,"❤️, Đóng gói tốt","Tên quán: Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: ❤️, Đóng gói tốt",0,1
tu_a8b67f73cc613c9e,a8b67f73cc613c9e,33188,Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai,4.5,,neutral,{},befood_comment,"Đáng đồng tiền, Ngon xỉu, Sạch sẽ, Đóng gói tốt","Tên quán: Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền, Ngon xỉu, Sạch sẽ, Đóng gói tốt",0,1
tu_1f5d783f5d3a507e,1f5d783f5d3a507e,33188,Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai,4.5,,neutral,{},befood_comment,Đóng gói tốt,"Tên quán: Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói tốt",0,1
tu_fc3f5e5069707f9f,fc3f5e5069707f9f,33188,Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai,4.5,,neutral,{},befood_comment,Khá ngon,"Tên quán: Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Khá ngon",0,1
tu_97d0e75e928cf661,97d0e75e928cf661,33188,Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai,4.5,,neutral,{},befood_comment,"phở xào quá nhiều mỡ, nếu ít mỡ hoặc ko có mỡ thì sẽ ngon hơn rất nhiều, mình mong quán sẽ giúp kinh nghiệm cho lần sau để những món ăn của quán làm có thể ngon hơn nữa, Khá ngon","Tên quán: Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: phở xào quá nhiều mỡ, nếu ít mỡ hoặc ko có mỡ thì sẽ ngon hơn rất nhiều, mình mong quán sẽ giúp kinh nghiệm cho lần sau để những món ăn của quán làm có thể ngon hơn nữa, Khá ngon",0,1
tu_cdfc9b9ef0376557,cdfc9b9ef0376557,33188,Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai,4.5,,neutral,{},befood_comment,"mình đã ghi chú cho quán cho ít mỡ thôi nhưng khi ăn phở xào quá nhiều mỡ, Không làm đúng ghi chú","Tên quán: Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: mình đã ghi chú cho quán cho ít mỡ thôi nhưng khi ăn phở xào quá nhiều mỡ, Không làm đúng ghi chú",0,1
tu_9f8864aa4b489e36,9f8864aa4b489e36,33188,Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai,4.5,,neutral,{},befood_comment,"Nấu như cám lợn, k có lần thứ 2, phở xào toàn nước nát bét","Tên quán: Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Nấu như cám lợn, k có lần thứ 2, phở xào toàn nước nát bét",0,1
tu_095834879f75f67f,095834879f75f67f,33188,Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai,4.5,,neutral,{},befood_comment,"em ko sao, shop 1 sao :))) note ko hành ko rau, ko những ko làm theo note mà còn rất nhiều hành 🙂","Tên quán: Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: em ko sao, shop 1 sao :))) note ko hành ko rau, ko những ko làm theo note mà còn rất nhiều hành 🙂",0,1
tu_02eaa7112958cf39,02eaa7112958cf39,33188,Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai,4.5,,neutral,{},befood_comment,đóng gói cẩu thả đến nơi là đổ hết ra túi nilong nếu ko ấn nắp chặt thì đừng để hộp nữa bực mình,"Tên quán: Hải Dung - Cơm Rang & Phở Xào - Quỳnh Mai
Nguồn: befood_comment
Rating người dùng: 4.5
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đóng gói cẩu thả đến nơi là đổ hết ra túi nilong nếu ko ấn nắp chặt thì đừng để hộp nữa bực mình",0,1
tu_aa81e068436db6eb,aa81e068436db6eb,33749,Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai,4.6,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_924169b553160c9d,924169b553160c9d,33749,Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai,4.6,,neutral,{},befood_comment,Đáng đồng tiền,"Tên quán: Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền",0,1
tu_54b9acd8f5a31dd2,54b9acd8f5a31dd2,33749,Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai,4.6,,neutral,{},befood_comment,"phở ăn ok mà làm sai hết món, Sai/Thiếu món","Tên quán: Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: phở ăn ok mà làm sai hết món, Sai/Thiếu món",0,1
tu_636b71425e0a2b9e,636b71425e0a2b9e,33749,Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai,4.6,,neutral,{},befood_comment,mình bỏ thêm tiền để cho thêm cái túi zip quán lại cho vào túi bóng,"Tên quán: Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: mình bỏ thêm tiền để cho thêm cái túi zip quán lại cho vào túi bóng",0,1
tu_2fd1d4191ec259a3,2fd1d4191ec259a3,33749,Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai,4.6,,neutral,{},befood_comment,đặt 2 phở 1 cơm giao 1 phở 1 cơm,"Tên quán: Phở Bò 288 - Phở Bò & Cơm Rang - Minh Khai
Nguồn: befood_comment
Rating người dùng: 4.6
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: đặt 2 phở 1 cơm giao 1 phở 1 cơm",0,1
tu_df2bf85f008c128c,df2bf85f008c128c,22455,Phở Cuốn Hoa Lan - Trần Hưng Đạo,4.8,,neutral,{},befood_comment,"giao phở mà để nước chung như này quả là thằng bán đại ngu!😩, Đóng gói chưa tốt","Tên quán: Phở Cuốn Hoa Lan - Trần Hưng Đạo
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: giao phở mà để nước chung như này quả là thằng bán đại ngu!😩, Đóng gói chưa tốt",0,1
tu_972aa14caeb09cb2,972aa14caeb09cb2,22455,Phở Cuốn Hoa Lan - Trần Hưng Đạo,4.8,,neutral,{},befood_comment,Ngon xỉu,"Tên quán: Phở Cuốn Hoa Lan - Trần Hưng Đạo
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu",0,1
tu_a0c66728340d293a,a0c66728340d293a,22455,Phở Cuốn Hoa Lan - Trần Hưng Đạo,4.8,,neutral,{},befood_comment,"Sạch sẽ, Đáng đồng tiền, Ngon xỉu, Đóng gói tốt","Tên quán: Phở Cuốn Hoa Lan - Trần Hưng Đạo
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đáng đồng tiền, Ngon xỉu, Đóng gói tốt",0,1
tu_e9eb2557d4ad64af,e9eb2557d4ad64af,22455,Phở Cuốn Hoa Lan - Trần Hưng Đạo,4.8,,neutral,{},befood_comment,"80k 1 suất cơm sườn ntn, coi có giống ảnh mô tả chút nào không? hỏi thật bán như thế này có thấy cắn rứt lương tâm không ạ????","Tên quán: Phở Cuốn Hoa Lan - Trần Hưng Đạo
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: 80k 1 suất cơm sườn ntn, coi có giống ảnh mô tả chút nào không? hỏi thật bán như thế này có thấy cắn rứt lương tâm không ạ????",0,1
tu_8c781e7c90c675af,8c781e7c90c675af,22455,Phở Cuốn Hoa Lan - Trần Hưng Đạo,4.8,,neutral,{},befood_comment,nay ăn thấy thịt bò dai và nhiều gân mỡ quá. phở chiên trứng hơi ngấm dầu,"Tên quán: Phở Cuốn Hoa Lan - Trần Hưng Đạo
Nguồn: befood_comment
Rating người dùng: 4.8
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: nay ăn thấy thịt bò dai và nhiều gân mỡ quá. phở chiên trứng hơi ngấm dầu",0,1
tu_cfbe21c057cd6d88,cfbe21c057cd6d88,14976,Cơm Sườn Cay HiMC - Hà Kế Tấn,4.9,,neutral,{},befood_comment,"Đáng đồng tiền, Đóng gói tốt, Sạch sẽ, Ngon xỉu","Tên quán: Cơm Sườn Cay HiMC - Hà Kế Tấn
Nguồn: befood_comment
Rating người dùng: 4.9
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đáng đồng tiền, Đóng gói tốt, Sạch sẽ, Ngon xỉu",0,1
tu_c6ce8cd5f4d49254,c6ce8cd5f4d49254,14976,Cơm Sườn Cay HiMC - Hà Kế Tấn,4.9,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt","Tên quán: Cơm Sườn Cay HiMC - Hà Kế Tấn
Nguồn: befood_comment
Rating người dùng: 4.9
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",0,1
tu_c4a3ecf19f8fe8ae,c4a3ecf19f8fe8ae,14976,Cơm Sườn Cay HiMC - Hà Kế Tấn,4.9,,neutral,{},befood_comment,"Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ","Tên quán: Cơm Sườn Cay HiMC - Hà Kế Tấn
Nguồn: befood_comment
Rating người dùng: 4.9
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ",0,1
tu_38b56ac64679d1ce,38b56ac64679d1ce,14976,Cơm Sườn Cay HiMC - Hà Kế Tấn,4.9,,neutral,{},befood_comment,"ăn nhiều lần r nhma vẫn cứ có vài lần bị kh đúng ý, nước thì kh có ống hút, gọi thêm rong biển thì giao thiếu rong biển?, Sai/Thiếu món","Tên quán: Cơm Sườn Cay HiMC - Hà Kế Tấn
Nguồn: befood_comment
Rating người dùng: 4.9
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: ăn nhiều lần r nhma vẫn cứ có vài lần bị kh đúng ý, nước thì kh có ống hút, gọi thêm rong biển thì giao thiếu rong biển?, Sai/Thiếu món",0,1
tu_3cc9d4210bbfcd8f,3cc9d4210bbfcd8f,14976,Cơm Sườn Cay HiMC - Hà Kế Tấn,4.9,,neutral,{},befood_comment,quán quá ok có thạch dai tặng đúng cơm thì 10đ,"Tên quán: Cơm Sườn Cay HiMC - Hà Kế Tấn
Nguồn: befood_comment
Rating người dùng: 4.9
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: quán quá ok có thạch dai tặng đúng cơm thì 10đ",0,1
tu_0518770f0d6dbabf,0518770f0d6dbabf,118507,"Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước",4.7,,neutral,{},befood_comment,"4 miếng chả, 5-6 thanh bánh cuốn, hành phi được đóng riêng vào túi zip, có rau ăn kèm nhưng mình không ăn được loại đó nên không bỏ vô bát, nước mắm để vào ly nhựa nhỏ riêng. Bánh cuốn nhân nhiều, Ngon xỉu, Đóng gói tốt, Sạch sẽ","Tên quán: Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: 4 miếng chả, 5-6 thanh bánh cuốn, hành phi được đóng riêng vào túi zip, có rau ăn kèm nhưng mình không ăn được loại đó nên không bỏ vô bát, nước mắm để vào ly nhựa nhỏ riêng. Bánh cuốn nhân nhiều, Ngon xỉu, Đóng gói tốt, Sạch sẽ",0,1
tu_49383b0941231112,49383b0941231112,118507,"Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước",4.7,,neutral,{},befood_comment,"rất ngon, bánh nóng, nước chấm vừa vị, Ngon xỉu, Đáng đồng tiền","Tên quán: Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: rất ngon, bánh nóng, nước chấm vừa vị, Ngon xỉu, Đáng đồng tiền",0,1
tu_0690b4f513a1009b,0690b4f513a1009b,118507,"Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước",4.7,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ","Tên quán: Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ",0,1
tu_58240b758d2a6229,58240b758d2a6229,118507,"Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước",4.7,,neutral,{},befood_comment,"Sạch sẽ, Đóng gói tốt","Tên quán: Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Sạch sẽ, Đóng gói tốt",0,1
tu_00062a63fdf0af06,00062a63fdf0af06,118507,"Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước",4.7,,neutral,{},befood_comment,Giá hơi đắt,"Tên quán: Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Giá hơi đắt",0,1
tu_cff58d2c4ad26ba5,cff58d2c4ad26ba5,118507,"Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước",4.7,,neutral,{},befood_comment,kh thích có hạt tiêu,"Tên quán: Bánh Cuốn, Bún Trộn Đức Anh - Trần Hữu Tước
Nguồn: befood_comment
Rating người dùng: 4.7
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: kh thích có hạt tiêu",0,1
tu_578412fd0c97a27b,578412fd0c97a27b,128321,"Cơm, Phở Xào & Miến Xào - Cù Chính Lan",5.0,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt","Tên quán: Cơm, Phở Xào & Miến Xào - Cù Chính Lan
Nguồn: befood_comment
Rating người dùng: 5.0
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",0,1
tu_69f1e84d1d3282f6,69f1e84d1d3282f6,116156,Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công,4.0,,neutral,{},befood_comment,"mình đặt ở trên app là tào Phớ chứ mình không đặt nước đậu. kể cả quán có hết như thế nào cũng phải gọi xác nhận đổi món chứ k dc tự ý như thế ạ., Sai/Thiếu món","Tên quán: Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công
Nguồn: befood_comment
Rating người dùng: 4.0
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: mình đặt ở trên app là tào Phớ chứ mình không đặt nước đậu. kể cả quán có hết như thế nào cũng phải gọi xác nhận đổi món chứ k dc tự ý như thế ạ., Sai/Thiếu món",0,1
tu_fb41ef915d04e62b,fb41ef915d04e62b,116156,Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công,4.0,,neutral,{},befood_comment,"Ngon xỉu, Sạch sẽ, Đáng đồng tiền, Đóng gói tốt","Tên quán: Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công
Nguồn: befood_comment
Rating người dùng: 4.0
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Sạch sẽ, Đáng đồng tiền, Đóng gói tốt",0,1
tu_a097830609bf55e2,a097830609bf55e2,116156,Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công,4.0,,neutral,{},befood_comment,"Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt","Tên quán: Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công
Nguồn: befood_comment
Rating người dùng: 4.0
Sentiment tổng hợp: neutral
Aspect sentiment: 
Nội dung review: Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt",0,1
